Sex,SocioEconomicStatus,ParentalEncouragement,IntelligenceQuotient,CollegePlans
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,low,low,no
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,yes
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,high,low,no
male,lower_middle,low,lower_middle,yes
male,lower_middle,low,lower_middle,yes
male,lower_middle,low,lower_middle,yes
male,lower_middle,low,lower_middle,yes
male,lower_middle,low,lower_middle,yes
male,lower_middle,low,lower_middle,yes
male,lower_middle,low,lower_middle,yes
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
male,lower_middle,low,lower_middle,no
