,Sex,SocioEconomicStatus,ParentalEncouragement,IntelligenceQuotient,CollegePlans
970,male,low,high,upper_middle,no
971,male,low,high,upper_middle,no
972,male,low,high,upper_middle,no
973,male,low,high,upper_middle,no
974,male,low,high,upper_middle,no
975,male,low,high,upper_middle,no
976,male,low,high,upper_middle,no
977,male,low,high,upper_middle,no
978,male,low,high,upper_middle,no
979,male,low,high,upper_middle,no
980,male,low,high,upper_middle,no
981,male,low,low,high,yes
982,male,low,low,high,yes
983,male,low,low,high,yes
984,male,low,low,high,yes
985,male,low,low,high,yes
986,male,low,low,high,yes
987,male,low,low,high,yes
988,male,low,low,high,yes
989,male,low,low,high,yes
990,male,low,low,high,yes
991,male,low,low,high,no
992,male,low,low,high,no
993,male,low,low,high,no
994,male,low,low,high,no
995,male,low,low,high,no
996,male,low,low,high,no
997,male,low,low,high,no
998,male,low,low,high,no
999,male,low,low,high,no
1000,male,low,low,high,no
1001,male,low,low,high,no
1002,male,low,low,high,no
1003,male,low,low,high,no
1004,male,low,low,high,no
1005,male,low,low,high,no
1006,male,low,low,high,no
1007,male,low,low,high,no
1008,male,low,low,high,no
1009,male,low,low,high,no
1010,male,low,low,high,no
1011,male,low,low,high,no
1012,male,low,low,high,no
1013,male,low,low,high,no
1014,male,low,low,high,no
1015,male,low,low,high,no
1016,male,low,low,high,no
1017,male,low,low,high,no
1018,male,low,low,high,no
1019,male,low,low,high,no
1020,male,low,low,high,no
1021,male,low,low,high,no
1022,male,low,low,high,no
1023,male,low,low,high,no
1024,male,low,low,high,no
1025,male,low,low,high,no
1026,male,low,low,high,no
1027,male,low,low,high,no
1028,male,low,low,high,no
1029,male,low,low,high,no
1030,male,low,low,high,no
1031,male,low,low,high,no
1032,male,low,low,high,no
1033,male,low,low,high,no
1034,male,low,low,high,no
1035,male,low,low,high,no
1036,male,low,low,high,no
1037,male,low,low,high,no
1038,male,low,low,high,no
1039,male,low,low,high,no
1040,male,low,low,high,no
1041,male,low,low,high,no
1042,male,low,low,high,no
1043,male,low,low,high,no
1044,male,low,low,high,no
1045,male,low,low,high,no
1046,male,low,low,high,no
1047,male,low,low,high,no
1048,male,low,low,high,no
1049,male,low,low,high,no
1050,male,low,low,high,no
1051,male,low,low,high,no
1052,male,low,low,high,no
1053,male,low,low,high,no
1054,male,low,low,high,no
1055,male,low,low,high,no
1056,male,low,low,high,no
1057,male,low,low,high,no
1058,male,low,high,high,yes
1059,male,low,high,high,yes
1060,male,low,high,high,yes
1061,male,low,high,high,yes
1062,male,low,high,high,yes
1063,male,low,high,high,yes
1064,male,low,high,high,yes
1065,male,low,high,high,yes
1066,male,low,high,high,yes
1067,male,low,high,high,yes
1068,male,low,high,high,yes
1069,male,low,high,high,yes
1070,male,low,high,high,yes
1071,male,low,high,high,yes
1072,male,low,high,high,yes
1073,male,low,high,high,yes
1074,male,low,high,high,yes
1075,male,low,high,high,yes
1076,male,low,high,high,yes
1077,male,low,high,high,yes
1078,male,low,high,high,yes
1079,male,low,high,high,yes
1080,male,low,high,high,yes
1081,male,low,high,high,yes
1082,male,low,high,high,yes
1083,male,low,high,high,yes
1084,male,low,high,high,yes
1085,male,low,high,high,yes
1086,male,low,high,high,yes
1087,male,low,high,high,yes
1088,male,low,high,high,yes
1089,male,low,high,high,yes
1090,male,low,high,high,yes
1091,male,low,high,high,yes
1092,male,low,high,high,yes
1093,male,low,high,high,yes
1094,male,low,high,high,yes
1095,male,low,high,high,yes
1096,male,low,high,high,yes
1097,male,low,high,high,yes
1098,male,low,high,high,yes
1099,male,low,high,high,yes
1100,male,low,high,high,yes
1101,male,low,high,high,yes
1102,male,low,high,high,yes
1103,male,low,high,high,yes
1104,male,low,high,high,yes
1105,male,low,high,high,yes
1106,male,low,high,high,yes
1107,male,low,high,high,no
1108,male,low,high,high,no
1109,male,low,high,high,no
1110,male,low,high,high,no
1111,male,low,high,high,no
1112,male,low,high,high,no
1113,male,low,high,high,no
1114,male,low,high,high,no
1115,male,low,high,high,no
1116,male,low,high,high,no
1117,male,low,high,high,no
1118,male,low,high,high,no
1119,male,low,high,high,no
1120,male,low,high,high,no
1121,male,low,high,high,no
1122,male,low,high,high,no
1123,male,low,high,high,no
1124,male,low,high,high,no
1125,male,low,high,high,no
1126,male,low,high,high,no
1127,male,low,high,high,no
1128,male,low,high,high,no
1129,male,low,high,high,no
1130,male,low,high,high,no
1131,male,low,high,high,no
1132,male,low,high,high,no
1133,male,low,high,high,no
1134,male,low,high,high,no
1135,male,low,high,high,no
1136,male,low,high,high,no
1137,male,low,high,high,no
1138,male,low,high,high,no
1139,male,low,high,high,no
1140,male,low,high,high,no
1141,male,low,high,high,no
1142,male,low,high,high,no
1143,male,low,high,high,no
1144,male,low,high,high,no
1145,male,low,high,high,no
1146,male,low,high,high,no
1147,male,low,high,high,no
1148,male,low,high,high,no
1149,male,low,high,high,no
1150,male,lower_middle,low,low,yes
1151,male,lower_middle,low,low,yes
1152,male,lower_middle,low,low,no
1153,male,lower_middle,low,low,no
1154,male,lower_middle,low,low,no
1155,male,lower_middle,low,low,no
1156,male,lower_middle,low,low,no
1157,male,lower_middle,low,low,no
1158,male,lower_middle,low,low,no
1159,male,lower_middle,low,low,no
1160,male,lower_middle,low,low,no
1161,male,lower_middle,low,low,no
1162,male,lower_middle,low,low,no
1163,male,lower_middle,low,low,no
1164,male,lower_middle,low,low,no
1165,male,lower_middle,low,low,no
1166,male,lower_middle,low,low,no
1167,male,lower_middle,low,low,no
1168,male,lower_middle,low,low,no
1169,male,lower_middle,low,low,no
1170,male,lower_middle,low,low,no
1171,male,lower_middle,low,low,no
1172,male,lower_middle,low,low,no
1173,male,lower_middle,low,low,no
1174,male,lower_middle,low,low,no
1175,male,lower_middle,low,low,no
1176,male,lower_middle,low,low,no
1177,male,lower_middle,low,low,no
1178,male,lower_middle,low,low,no
1179,male,lower_middle,low,low,no
1180,male,lower_middle,low,low,no
1181,male,lower_middle,low,low,no
1182,male,lower_middle,low,low,no
1183,male,lower_middle,low,low,no
1184,male,lower_middle,low,low,no
1185,male,lower_middle,low,low,no
1186,male,lower_middle,low,low,no
1187,male,lower_middle,low,low,no
1188,male,lower_middle,low,low,no
1189,male,lower_middle,low,low,no
1190,male,lower_middle,low,low,no
1191,male,lower_middle,low,low,no
1192,male,lower_middle,low,low,no
1193,male,lower_middle,low,low,no
1194,male,lower_middle,low,low,no
1195,male,lower_middle,low,low,no
1196,male,lower_middle,low,low,no
1197,male,lower_middle,low,low,no
1198,male,lower_middle,low,low,no
1199,male,lower_middle,low,low,no
1200,male,lower_middle,low,low,no
1201,male,lower_middle,low,low,no
1202,male,lower_middle,low,low,no
1203,male,lower_middle,low,low,no
1204,male,lower_middle,low,low,no
1205,male,lower_middle,low,low,no
1206,male,lower_middle,low,low,no
1207,male,lower_middle,low,low,no
1208,male,lower_middle,low,low,no
1209,male,lower_middle,low,low,no
1210,male,lower_middle,low,low,no
1211,male,lower_middle,low,low,no
1212,male,lower_middle,low,low,no
1213,male,lower_middle,low,low,no
1214,male,lower_middle,low,low,no
1215,male,lower_middle,low,low,no
1216,male,lower_middle,low,low,no
1217,male,lower_middle,low,low,no
1218,male,lower_middle,low,low,no
1219,male,lower_middle,low,low,no
1220,male,lower_middle,low,low,no
1221,male,lower_middle,low,low,no
1222,male,lower_middle,low,low,no
1223,male,lower_middle,low,low,no
1224,male,lower_middle,low,low,no
1225,male,lower_middle,low,low,no
1226,male,lower_middle,low,low,no
1227,male,lower_middle,low,low,no
1228,male,lower_middle,low,low,no
1229,male,lower_middle,low,low,no
1230,male,lower_middle,low,low,no
1231,male,lower_middle,low,low,no
1232,male,lower_middle,low,low,no
1233,male,lower_middle,low,low,no
1234,male,lower_middle,low,low,no
1235,male,lower_middle,low,low,no
1236,male,lower_middle,low,low,no
1237,male,lower_middle,low,low,no
1238,male,lower_middle,low,low,no
1239,male,lower_middle,low,low,no
1240,male,lower_middle,low,low,no
1241,male,lower_middle,low,low,no
1242,male,lower_middle,low,low,no
1243,male,lower_middle,low,low,no
1244,male,lower_middle,low,low,no
1245,male,lower_middle,low,low,no
1246,male,lower_middle,low,low,no
1247,male,lower_middle,low,low,no
1248,male,lower_middle,low,low,no
1249,male,lower_middle,low,low,no
1250,male,lower_middle,low,low,no
1251,male,lower_middle,low,low,no
1252,male,lower_middle,low,low,no
1253,male,lower_middle,low,low,no
1254,male,lower_middle,low,low,no
1255,male,lower_middle,low,low,no
1256,male,lower_middle,low,low,no
1257,male,lower_middle,low,low,no
1258,male,lower_middle,low,low,no
1259,male,lower_middle,low,low,no
1260,male,lower_middle,low,low,no
1261,male,lower_middle,low,low,no
1262,male,lower_middle,low,low,no
1263,male,lower_middle,low,low,no
1264,male,lower_middle,low,low,no
1265,male,lower_middle,low,low,no
1266,male,lower_middle,low,low,no
1267,male,lower_middle,low,low,no
1268,male,lower_middle,low,low,no
1269,male,lower_middle,low,low,no
1270,male,lower_middle,low,low,no
1271,male,lower_middle,low,low,no
1272,male,lower_middle,low,low,no
1273,male,lower_middle,low,low,no
1274,male,lower_middle,low,low,no
1275,male,lower_middle,low,low,no
1276,male,lower_middle,low,low,no
1277,male,lower_middle,low,low,no
1278,male,lower_middle,low,low,no
1279,male,lower_middle,low,low,no
1280,male,lower_middle,low,low,no
1281,male,lower_middle,low,low,no
1282,male,lower_middle,low,low,no
1283,male,lower_middle,low,low,no
1284,male,lower_middle,low,low,no
1285,male,lower_middle,low,low,no
1286,male,lower_middle,low,low,no
1287,male,lower_middle,low,low,no
1288,male,lower_middle,low,low,no
1289,male,lower_middle,low,low,no
1290,male,lower_middle,low,low,no
1291,male,lower_middle,low,low,no
1292,male,lower_middle,low,low,no
1293,male,lower_middle,low,low,no
1294,male,lower_middle,low,low,no
1295,male,lower_middle,low,low,no
1296,male,lower_middle,low,low,no
1297,male,lower_middle,low,low,no
1298,male,lower_middle,low,low,no
1299,male,lower_middle,low,low,no
1300,male,lower_middle,low,low,no
1301,male,lower_middle,low,low,no
1302,male,lower_middle,low,low,no
1303,male,lower_middle,low,low,no
1304,male,lower_middle,low,low,no
1305,male,lower_middle,low,low,no
1306,male,lower_middle,low,low,no
1307,male,lower_middle,low,low,no
1308,male,lower_middle,low,low,no
1309,male,lower_middle,low,low,no
1310,male,lower_middle,low,low,no
1311,male,lower_middle,low,low,no
1312,male,lower_middle,low,low,no
1313,male,lower_middle,low,low,no
1314,male,lower_middle,low,low,no
1315,male,lower_middle,low,low,no
1316,male,lower_middle,low,low,no
1317,male,lower_middle,low,low,no
1318,male,lower_middle,low,low,no
1319,male,lower_middle,low,low,no
1320,male,lower_middle,low,low,no
1321,male,lower_middle,low,low,no
1322,male,lower_middle,low,low,no
1323,male,lower_middle,low,low,no
1324,male,lower_middle,low,low,no
1325,male,lower_middle,low,low,no
1326,male,lower_middle,low,low,no
1327,male,lower_middle,low,low,no
1328,male,lower_middle,low,low,no
1329,male,lower_middle,low,low,no
1330,male,lower_middle,low,low,no
1331,male,lower_middle,low,low,no
1332,male,lower_middle,low,low,no
1333,male,lower_middle,low,low,no
1334,male,lower_middle,low,low,no
1335,male,lower_middle,low,low,no
1336,male,lower_middle,low,low,no
1337,male,lower_middle,low,low,no
1338,male,lower_middle,low,low,no
1339,male,lower_middle,low,low,no
1340,male,lower_middle,low,low,no
1341,male,lower_middle,low,low,no
1342,male,lower_middle,low,low,no
1343,male,lower_middle,low,low,no
1344,male,lower_middle,low,low,no
1345,male,lower_middle,low,low,no
1346,male,lower_middle,low,low,no
1347,male,lower_middle,low,low,no
1348,male,lower_middle,low,low,no
1349,male,lower_middle,low,low,no
1350,male,lower_middle,low,low,no
1351,male,lower_middle,low,low,no
1352,male,lower_middle,low,low,no
1353,male,lower_middle,low,low,no
1354,male,lower_middle,low,low,no
1355,male,lower_middle,low,low,no
1356,male,lower_middle,low,low,no
1357,male,lower_middle,low,low,no
1358,male,lower_middle,low,low,no
1359,male,lower_middle,low,low,no
1360,male,lower_middle,low,low,no
1361,male,lower_middle,low,low,no
1362,male,lower_middle,low,low,no
1363,male,lower_middle,low,low,no
1364,male,lower_middle,low,low,no
1365,male,lower_middle,low,low,no
1366,male,lower_middle,low,low,no
1367,male,lower_middle,low,low,no
1368,male,lower_middle,low,low,no
1369,male,lower_middle,low,low,no
1370,male,lower_middle,low,low,no
1371,male,lower_middle,low,low,no
1372,male,lower_middle,low,low,no
1373,male,lower_middle,low,low,no
1374,male,lower_middle,low,low,no
1375,male,lower_middle,low,low,no
1376,male,lower_middle,low,low,no
1377,male,lower_middle,low,low,no
1378,male,lower_middle,low,low,no
1379,male,lower_middle,low,low,no
1380,male,lower_middle,low,low,no
1381,male,lower_middle,low,low,no
1382,male,lower_middle,low,low,no
1383,male,lower_middle,low,low,no
1384,male,lower_middle,high,low,yes
1385,male,lower_middle,high,low,yes
1386,male,lower_middle,high,low,yes
1387,male,lower_middle,high,low,yes
1388,male,lower_middle,high,low,yes
1389,male,lower_middle,high,low,yes
1390,male,lower_middle,high,low,yes
1391,male,lower_middle,high,low,yes
1392,male,lower_middle,high,low,yes
1393,male,lower_middle,high,low,yes
1394,male,lower_middle,high,low,yes
1395,male,lower_middle,high,low,yes
1396,male,lower_middle,high,low,yes
1397,male,lower_middle,high,low,yes
1398,male,lower_middle,high,low,yes
1399,male,lower_middle,high,low,yes
1400,male,lower_middle,high,low,yes
1401,male,lower_middle,high,low,yes
1402,male,lower_middle,high,low,yes
1403,male,lower_middle,high,low,yes
1404,male,lower_middle,high,low,yes
1405,male,lower_middle,high,low,yes
1406,male,lower_middle,high,low,yes
1407,male,lower_middle,high,low,yes
1408,male,lower_middle,high,low,yes
1409,male,lower_middle,high,low,yes
1410,male,lower_middle,high,low,yes
1411,male,lower_middle,high,low,no
1412,male,lower_middle,high,low,no
1413,male,lower_middle,high,low,no
1414,male,lower_middle,high,low,no
1415,male,lower_middle,high,low,no
1416,male,lower_middle,high,low,no
1417,male,lower_middle,high,low,no
1418,male,lower_middle,high,low,no
1419,male,lower_middle,high,low,no
1420,male,lower_middle,high,low,no
1421,male,lower_middle,high,low,no
1422,male,lower_middle,high,low,no
1423,male,lower_middle,high,low,no
1424,male,lower_middle,high,low,no
1425,male,lower_middle,high,low,no
1426,male,lower_middle,high,low,no
1427,male,lower_middle,high,low,no
1428,male,lower_middle,high,low,no
1429,male,lower_middle,high,low,no
1430,male,lower_middle,high,low,no
1431,male,lower_middle,high,low,no
1432,male,lower_middle,high,low,no
1433,male,lower_middle,high,low,no
1434,male,lower_middle,high,low,no
1435,male,lower_middle,high,low,no
1436,male,lower_middle,high,low,no
1437,male,lower_middle,high,low,no
1438,male,lower_middle,high,low,no
1439,male,lower_middle,high,low,no
1440,male,lower_middle,high,low,no
1441,male,lower_middle,high,low,no
1442,male,lower_middle,high,low,no
1443,male,lower_middle,high,low,no
1444,male,lower_middle,high,low,no
1445,male,lower_middle,high,low,no
1446,male,lower_middle,high,low,no
1447,male,lower_middle,high,low,no
1448,male,lower_middle,high,low,no
1449,male,lower_middle,high,low,no
1450,male,lower_middle,high,low,no
1451,male,lower_middle,high,low,no
1452,male,lower_middle,high,low,no
1453,male,lower_middle,high,low,no
1454,male,lower_middle,high,low,no
1455,male,lower_middle,high,low,no
1456,male,lower_middle,high,low,no
1457,male,lower_middle,high,low,no
1458,male,lower_middle,high,low,no
1459,male,lower_middle,high,low,no
1460,male,lower_middle,high,low,no
1461,male,lower_middle,high,low,no
1462,male,lower_middle,high,low,no
1463,male,lower_middle,high,low,no
1464,male,lower_middle,high,low,no
1465,male,lower_middle,high,low,no
1466,male,lower_middle,high,low,no
1467,male,lower_middle,high,low,no
1468,male,lower_middle,high,low,no
1469,male,lower_middle,high,low,no
1470,male,lower_middle,high,low,no
1471,male,lower_middle,high,low,no
1472,male,lower_middle,high,low,no
1473,male,lower_middle,high,low,no
1474,male,lower_middle,high,low,no
1475,male,lower_middle,high,low,no
1476,male,lower_middle,high,low,no
1477,male,lower_middle,high,low,no
1478,male,lower_middle,high,low,no
1479,male,lower_middle,high,low,no
1480,male,lower_middle,high,low,no
1481,male,lower_middle,high,low,no
1482,male,lower_middle,high,low,no
1483,male,lower_middle,high,low,no
1484,male,lower_middle,high,low,no
1485,male,lower_middle,high,low,no
1486,male,lower_middle,high,low,no
1487,male,lower_middle,high,low,no
